OID,SUMACCIDEN,ID,CITY,MainUse,POP_2018,TAZAREA,USETYPE,CITYCODE,USETYPECOD,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,ACC_INDEX,YEARMONTH,Shape_Length,Shape_Area
-1,29,2218,אום אל-פחם,מגורים,2208,4909829,מגורים,2710,1,0,0,2,0,0,1,1,2,2,0,0,0,2,2,5.906519115868418,202110,13394.408677222540064,4909829.195691380649805
-1,4,1488,מוצא עילית,מגורים,1169,554671,מגורים,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,7.211485994387870,202110,3098.916335308805174,554670.702142787748016
-1,0,455,פתח תקווה,בסיס צבאי,0,1678130,מוסדי/ציבורי,7900,2,,,,,,,,,,,,,,,0.000000000000000,202110,6128.139593914943362,1678129.928980888100341
-1,1,1106,ירושלים,מגורים,3632,277173,מגורים,3000,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,3.607848523477146,202110,2364.665943090158180,277173.499245535756927
-1,12,57,תל אביב -יפו,מגורים,3219,317340,מגורים,5000,1,0,0,3,0,0,1,1,3,2,0,0,0,1,2,37.814317430704349,202110,2427.442324687247492,317340.119175502506550
-1,38,1748,חיפה,תעשיה,0,1068068,תעשיה/מסחר/מתקנים,4000,4,0,0,1,0,0,1,0,1,2,1,0,0,0,2,35.578247398624839,202110,5275.590327815841192,1068068.350142193026841
-1,5,2453,שדרות,מגורים,3112,327224,מגורים,1031,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,15.280048462887173,202110,2385.674948828818287,327224.093048147798982
-1,21,699,נתניה,תעשיה+מגורים,4542,508666,מגורים,7400,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,41.284449596124766,202110,2893.963529198336801,508666.100806420843583
-1,0,2071,כרמיאל,שטח פתוח,0,732656,פנאי/טבע/ספורט,1139,3,,,,,,,,,,,,,,,0.000000000000000,202110,4023.571550359476532,732655.668524098116904
-1,0,1341,אל-מסאייף,לא ידוע,0,742806,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,4144.366093943787746,742805.737383791478351
-1,10,292,אזור,מגורים,2191,406102,מגורים,565,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,24.624352857343492,202110,3152.556749106749066,406102.042881414934527
-1,4,1983,עכו,מגורים,3323,441855,מגורים,7600,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,9.052746797872663,202110,3170.891718096188015,441854.841332795680501
-1,15,934,בית עוזיאל פדיה פתחיה,מגורים,2303,11729736,מגורים,0,1,0,0,5,0,0,2,3,5,2,0,0,0,1,2,1.278801185502416,202110,17077.076502012288984,11729735.763504782691598
-1,13,1585,קלקיליה,לא ידוע,0,9855242,עתידי/לא ידוע,0,5,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.319094987103568,202110,14330.819935799494488,9855241.758248992264271
-1,6,2546,מועצה אזורית רמת נגב,כרייה,0,109472725,תעשיה/מסחר/מתקנים,0,4,3,1,0,0,2,1,1,4,2,0,0,0,2,2,0.054808172398584,202110,53081.360881275242718,109472725.278375595808029
-1,12,536,ראשון לציון,מגורים,3933,1408955,מגורים,8300,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,8.516947610013975,202110,4743.146811438064105,1408955.479060450568795
-1,9,2164,טורעאן,מגורים,4913,7173891,מגורים,498,1,0,0,2,0,0,0,2,2,1,0,0,0,1,1,1.254549320628112,202110,18736.238879364325840,7173890.935984881594777
-1,2,1178,ירושלים,לא ידוע,0,454261,עתידי/לא ידוע,3000,5,0,0,2,0,0,1,0,2,1,0,0,0,1,1,4.402759962877107,202110,3829.631464375667747,454260.513147085963283
-1,10,129,הרצלייה,מגורים,4404,743210,מגורים,6400,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,13.455155961078486,202110,4138.114531467220331,743209.519750409410335
-1,10,1820,קריית אתא,מגורים,4545,532269,מגורים,6800,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,18.787495976832108,202110,2978.167447075536074,532268.909722272190265
-1,33,771,אשדוד,מגורים,3888,201564,מגורים,70,1,0,0,4,0,1,1,2,4,2,0,0,0,2,2,163.719599836700752,202110,1821.426893469395054,201564.137909665500047
-1,14,2399,באר שבע,מגורים,4811,747987,מגורים,9000,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,18.716899523829010,202110,5086.373812840267419,747987.132279906072654
-1,0,1413,בית שמש,שטח פתוח,0,630278,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202110,4166.877800895323162,630278.225305430474691
-1,9,1031,חולון,שטח פתוח,0,701870,פנאי/טבע/ספורט,6600,3,0,1,0,0,0,1,0,1,2,1,0,0,1,2,12.822879197409510,202110,3909.833287854544324,701870.450578539981507
-1,52,238,בני ברק,מגורים,9181,302064,מגורים,6100,1,0,0,1,0,0,1,0,1,3,1,0,0,2,3,172.149072856877780,202110,2657.306812405013716,302063.781913202896249
-1,10,1913,נצרת,מגורים+ בית חולים,9122,1245939,מגורים,7300,1,0,0,5,0,2,3,0,5,2,0,0,0,2,2,8.026075553364494,202110,7487.964990605159983,1245938.931612479500473
-1,0,864,טירה,מגורים,3520,4346658,מגורים,2720,1,,,,,,,,,,,,,,,0.000000000000000,202110,11147.171002965822481,4346658.491378005594015
-1,2,2236,מצפה אילן  אום אל-קוטוף,מגורים,1548,4686217,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.426783468407011,202110,15505.854453052817917,4686217.128946187905967
-1,11,1506,מעלה אדומים שטח קיי,לא ידוע,0,4232161,עתידי/לא ידוע,0,5,0,0,2,0,0,2,0,2,2,0,0,0,2,2,2.599144694090141,202110,11231.470185503785615,4232161.458733513019979
-1,9,457,פתח תקווה,מגורים,5344,465401,מגורים,7900,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,19.338148473075396,202110,2865.733452694908465,465401.329011965484824
-1,3,1124,ירושלים,מגורים,2263,323361,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,9.277546915214149,202110,3333.528864638784398,323361.339739530987572
-1,85,75,תל אביב -יפו,מגורים,2087,233326,מגורים,5000,1,0,1,0,0,1,0,0,1,2,0,0,0,0,2,364.297737853089245,202110,2413.257703642845627,233325.632217562786536
-1,16,1766,טירת כרמל,מגורים,1933,235603,מגורים,2100,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,67.910944774350398,202110,2291.747058630680840,235602.671309663710417
-1,11,2471,קריית גת,מגורים,2940,233655,מגורים,2630,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,47.077886482415913,202110,1982.854609874405696,233655.349080053041689
-1,2,717,ראש העין,מיועד למגורים,0,17328300,עתידי/לא ידוע,2640,5,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.115418130242037,202110,29599.240778226463590,17328300.118932034820318
-1,10,2073,כרמיאל,מגורים,3674,449461,מגורים,1139,1,0,0,3,0,0,3,0,3,2,0,0,0,2,2,22.248865779411549,202110,3725.347048030580481,449461.114069630857557
-1,0,1359,עראבי,לא ידוע,0,581880,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,3830.250634152496787,581880.095523464842699
-1,38,310,בת ים,מגורים,8568,380148,מגורים,6200,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,99.961037502579941,202110,2592.693808935805919,380148.115199577005114
-1,24,1985,עכו,מגורים,4018,312055,מגורים,7600,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,76.909577899610781,202110,2474.723104300072919,312054.761649152904283
-1,14,936,חולדה משמר דוד,מגורים,1967,18503788,מגורים,0,1,0,1,0,0,0,1,0,1,2,1,0,0,1,2,0.756601843425147,202110,22025.714454746877891,18503787.853095624595881
-1,6,1603,סינג'יל,לא ידוע,0,57021631,עתידי/לא ידוע,0,5,0,0,5,0,2,3,0,5,2,0,0,0,1,2,0.105223225825834,202110,40033.932085323212959,57021631.421291373670101
-1,0,2308,עכו,שטח פתוח,0,611596,פנאי/טבע/ספורט,7600,3,,,,,,,,,,,,,,,0.000000000000000,202110,3365.344291326925486,611596.088987125665881
-1,61,554,ראשון לציון,מגורים,19049,902878,מגורים,8300,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,67.561764568102461,202110,4775.701563244948375,902877.543088914128020
-1,3,1196,ירושלים,מגורים,4775,406078,מגורים,3000,1,0,0,2,0,0,2,0,2,2,1,0,0,1,2,7.387736229996269,202110,3983.656295184895953,406078.385394860699307
-1,52,147,הרצלייה,שטח פתוח,0,1095926,פנאי/טבע/ספורט,6400,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,47.448452731240330,202110,6455.590543867051565,1095926.147361237322912
-1,41,1838,קריית אתא,מגורים,8390,677108,מגורים,6800,1,0,0,2,2,2,0,0,2,1,0,0,0,1,1,60.551627140607437,202110,4843.849925167290166,677108.146157551789656
-1,21,789,אשדוד,ציבורי+מגורים,3912,914122,מגורים,70,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,22.972873852081072,202110,4478.633773981152444,914121.591195593820885
-1,8,2401,באר שבע,אתר מורשת,0,1489704,פנאי/טבע/ספורט,9000,3,0,0,5,0,2,3,0,5,2,0,0,0,0,2,5.370195265412338,202110,4918.276031056585452,1489703.745322887785733
-1,0,1431,שמורת טבע נחל דולב,שמורת טבע,0,440871,פנאי/טבע/ספורט,0,3,,,,,,,,,,,,,,,0.000000000000000,202110,3103.402080469879365,440870.686189437576104
-1,10,1033,לוד,מגורים,5348,1202298,מגורים,7000,1,0,1,0,0,0,0,1,1,3,0,0,0,3,3,8.317407857941854,202110,6973.500346774198988,1202297.659414588939399
-1,57,240,בני ברק,מגורים,4087,386487,מגורים,6100,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,147.482304211265642,202110,2988.653429130511540,386487.045376973284874
-1,15,1675,חיפה,מסחר,0,580401,תעשיה/מסחר/מתקנים,4000,4,0,0,4,0,0,4,0,4,2,0,0,0,2,2,25.844212740806412,202110,3417.369158092154521,580400.732281387201510
-1,14,882,צור נתן צור יצחק,מגורים,6362,3745628,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,3.737690773595153,202110,10718.567285444956724,3745628.209509128239006
-1,35,2254,עין שמר גן השומרון שער מנשה,מגורים+מוסדי,1983,10767262,מגורים,0,1,0,0,4,0,3,1,0,4,2,0,0,0,2,2,3.250594388392575,202110,19410.875326011559082,10767261.558372274041176
-1,2,1524,איסטיח,לא ידוע,0,2453207,עתידי/לא ידוע,0,5,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0.815259388126008,202110,8763.336746059581856,2453206.953675553202629
-1,18,475,לוד,מגורים,8291,503477,מגורים,7000,1,0,1,1,0,0,2,0,2,3,0,0,0,3,3,35.751417895240657,202110,2985.594826388462934,503476.534909576759674
-1,1,1142,ירושלים,מגורים,3134,634321,מגורים,3000,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1.576487779092896,202110,3762.122346114426819,634321.441156617016532
-1,8,93,תל אביב -יפו,מגורים,4143,266258,מגורים,5000,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,30.046023786995065,202110,2346.154581321971364,266258.192988007620443
-1,5,1768,טירת כרמל,מגורים+ בית עלמין+ בית חולים,2534,913964,מגורים,2100,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,5.470672838174474,202110,5613.398520762545559,913964.360125849838369
-1,0,2473,קריית גת,מגורים,1116,202486,מגורים,2630,1,,,,,,,,,,,,,,,0.000000000000000,202110,2159.391701178019048,202486.286487480683718
-1,14,735,מודיעין-מכבים-רעות*,מגורים,8110,474855,מגורים,1200,1,0,0,6,0,4,2,0,6,3,0,0,0,3,3,29.482715093658861,202110,2765.345845557103530,474854.502223613671958
-1,22,2091,כפר מנדא,מגורים,2745,4260422,מגורים,510,1,0,1,2,0,1,2,0,3,1,0,0,0,1,1,5.163807211217004,202110,10675.291783984313952,4260422.417051284573972
-1,0,1361,כפר עקב מזרח,לא ידוע,0,1466106,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,5492.728541741485969,1466106.450336090521887
-1,1,312,חולון,תיירות ונופש,0,299841,פנאי/טבע/ספורט,6600,3,0,0,3,0,0,3,0,3,1,0,0,0,0,1,3.335098632604323,202110,2396.468575167227300,299841.207160676014610
-1,22,2003,כפר ראש הנקרה לימן,מגורים,2055,9417931,מגורים,0,1,0,0,2,0,0,0,2,2,2,0,0,0,2,2,2.335969576067801,202110,15134.867424331900111,9417930.877778459340334
-1,11,954,גן הדרום,מגורים,614,2251758,מגורים,0,1,0,0,4,0,0,1,0,4,2,0,0,0,1,2,4.885071627371254,202110,6803.230555926357738,2251758.180651140399277
-1,1,1621,אריאל,שטח פתוח,0,16429323,פנאי/טבע/ספורט,0,3,0,1,1,0,0,2,0,2,2,0,0,0,2,2,0.060866779732721,202110,23808.644862718607328,16429323.259604269638658
-1,32,2326,אילנייה שדה אילן,מגורים,1077,28157069,מגורים,0,1,0,0,3,0,0,3,0,3,3,0,0,0,3,3,1.136481927782602,202110,32363.093358436824929,28157068.949116881936789
-1,52,572,רחובות,מגורים,5370,288606,מגורים,8400,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,180.176428960220164,202110,2143.977476187969387,288606.008566640550271
-1,1,1214,חניוני הדסה עין כרם,מתקן תחבורה,0,497652,תעשיה/מסחר/מתקנים,0,4,0,1,2,0,0,2,1,3,3,0,0,0,3,3,2.009436269555316,202110,3979.749910377902779,497652.010740951693151
-1,4,165,הרצלייה,שטח פתוח,0,1035655,פנאי/טבע/ספורט,6400,3,0,1,3,0,1,2,1,4,3,0,0,0,2,3,3.862291902589359,202110,4487.129739078321109,1035654.502788439742289
-1,0,1840,קריית אתא,שטח פתוח,0,926399,פנאי/טבע/ספורט,6800,3,,,,,,,,,,,,,,,0.000000000000000,202110,4065.675106327510548,926398.925262685748748
-1,7,807,יבנה,תעשיה,0,403474,תעשיה/מסחר/מתקנים,2660,4,0,0,3,0,0,1,2,3,2,0,0,0,2,2,17.349315125714888,202110,3196.837051429104122,403474.140003642416559
-1,17,2419,באר שבע,מגורים,2181,314215,מגורים,9000,1,0,1,2,3,3,0,0,3,1,0,0,0,1,1,54.103033217216129,202110,2458.655398650927054,314215.284968356019817
-1,5,1433,נחם,מגורים,552,1630534,מגורים,0,1,0,0,5,0,3,2,0,5,2,0,0,0,2,2,3.066479621131275,202110,5039.938199872763107,1630534.233961554011330
-1,10,384,רעננה,מגורים,4535,805780,מגורים,8700,1,0,0,3,0,2,0,1,3,2,0,0,0,2,2,12.410340446553716,202110,5325.138244235391539,805779.667613948928192
-1,0,1051,ירושלים,מגורים,16154,1032185,מגורים,3000,1,,,,,,,,,,,,,,,0.000000000000000,202110,5795.464194893193053,1032185.068206589319743
-1,18,2,תל אביב -יפו,פנאי ונופש,0,314929,פנאי/טבע/ספורט,5000,3,0,0,1,0,0,1,0,1,2,1,0,0,1,2,57.155734898716013,202110,3388.752074338410239,314929.027365272573661
-1,48,1693,חיפה,מגורים,2139,343131,מגורים,4000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,139.888184790901022,202110,2488.821730348914116,343131.194902188377455
-1,11,644,כפר סבא,מגורים,4986,340268,מגורים,6900,1,0,0,1,0,0,1,0,1,3,1,0,0,2,3,32.327472939711136,202110,2578.510622098138811,340267.858873917022720
-1,217,2256,מענית ברקאי,מגורים,1307,13579527,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,15.979937573035102,202110,30561.809079129201564,13579527.392282845452428
-1,5,1286,מעלה אדומים,מגורים,4133,690913,מגורים,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,7.236801605633675,202110,4793.099742581143801,690912.957473868154921
-1,22,493,נס ציונה,מגורים,6089,804152,מגורים,7200,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,27.358027542051282,202110,3829.322804209365586,804151.540756525471807
-1,25,2635,ירושלים,מתקן תחבורה,0,103660,תעשיה/מסחר/מתקנים,3000,4,0,0,1,0,0,1,0,1,2,1,0,0,0,2,241.172553204622631,202110,1420.753422967314691,103660.220318639549077
-1,24,111,תל אביב -יפו,מגורים,3073,240614,מגורים,5000,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,99.744742227894292,202110,2274.940489186491504,240614.186411604547175
-1,41,1786,קריית ים,מגורים,3304,383053,מגורים,9600,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,107.034884462356104,202110,3044.513912114266077,383052.686102721898351
-1,4,2491,אשקלון,מגורים,4503,348688,מגורים,7100,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,11.471588965656473,202110,2702.560751010431886,348687.528116214729380
-1,3,737,מודיעין-מכבים-רעות*,מגורים,3476,709208,מגורים,1200,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,4.230072399485368,202110,5340.961885454834373,709207.719556994037703
-1,18,2109,עראבה,מגורים,5025,2198034,מגורים,531,1,0,0,2,0,1,1,0,2,1,0,0,0,1,1,8.189134623210203,202110,7205.517470586262789,2198034.447862558998168
-1,2,1379,הר טוב,לא ידוע,0,1577539,עתידי/לא ידוע,0,5,0,1,14,0,0,14,1,15,2,0,0,0,0,2,1.267797637965242,202110,7560.965169182270074,1577538.828049805946648
-1,70,330,חולון,מגורים,6532,294671,מגורים,6600,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,237.552932644678606,202110,2253.146289564788276,294671.167477031180169
-1,0,2021,ג'דיידה-מכר,מגורים,3835,953606,מגורים,0,1,,,,,,,,,,,,,,,0.000000000000000,202110,4975.001386286186971,953606.235878244973719
-1,19,972,גבעת השלושה,מגורים,858,6814819,מגורים,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,2.788041598702459,202110,15452.769779882948569,6814819.409022630192339
-1,5,1639,א.ת אל-פחס,לא ידוע,0,2152954,עתידי/לא ידוע,0,5,0,1,6,0,1,6,0,7,2,0,0,0,0,2,2.322390272821537,202110,6966.584903724375181,2152954.246542447246611
-1,35,2328,עין חרוד (מאוחד) תל יוסף עין חרוד (איחוד),מגורים,1839,26553798,מגורים,0,1,0,0,4,0,4,0,0,4,2,0,0,0,2,2,1.318078843576516,202110,37486.922131139719568,26553798.485248364508152
-1,19,590,רחובות,מגורים,8720,453059,מגורים,8400,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,41.937148126058709,202110,2755.264470819800863,453058.942942137422506
-1,2,1216,ירושלים,מגורים,11078,785414,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,2.546427115498858,202110,6255.569698041603260,785414.193803929141723
-1,7,2588,אזור תעשיה ספירים/שקמה,תעשיה,0,426001,תעשיה/מסחר/מתקנים,0,4,0,0,1,0,0,0,1,1,2,0,0,0,1,2,16.431878853213799,202110,2876.110352219102879,426001.193322510283906
-1,7,183,רמת השרון,מגורים,3768,362978,מגורים,2650,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,19.284903776934602,202110,2405.249026383888122,362978.217623892822303
-1,33,1858,עין הוד בית צבי ניר עציון עין חוד,מגורים+מוסדי,2220,24944074,מגורים,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,2,1.322959500191559,202110,37609.892214675426658,24944074.248094324022532
-1,8,809,יבנה,מגורים,4868,549518,מגורים,2660,1,0,1,1,0,0,1,1,2,2,1,0,0,0,2,14.558200524831205,202110,3242.923608124332986,549518.464617573656142
-1,23,2181,בית יוסף חמדיה נווה אור ירדנה,מגורים,1539,55085111,מגורים,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0.417535691549162,202110,53527.494139444643224,55085111.202504046261311
-1,1,1451,ביתר עילית,מגורים,5638,447756,מגורים,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,2,2.233357929964922,202110,3028.440293024572384,447756.262703357439023
-1,14,402,גבעת שמואל,מגורים,4964,329004,מגורים,681,1,0,0,1,0,1,0,0,1,2,1,0,0,1,2,42.552724308824907,202110,2649.829801001950273,329003.612045975925867
-1,4,1069,ירושלים,מגורים,3850,695166,מגורים,3000,1,0,0,2,2,0,1,1,2,1,0,0,0,1,1,5.754025833151852,202110,3951.349629809955786,695165.457366210990585
-1,10,20,תל אביב -יפו,מגורים,3264,257647,מגורים,5000,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,38.812728578803480,202110,2043.596077632365905,257647.435935777757550
-1,2,1711,חיפה,אוניברסיטה,4367,1293253,מוסדי/ציבורי,4000,2,0,0,2,0,1,1,0,2,2,1,0,0,0,2,1.546488132997248,202110,4380.552717156970175,1293252.730057359673083
-1,6,662,נתניה,מגורים,2314,749884,מגורים,7400,1,0,0,1,0,0,1,0,1,2,0,0,0,0,2,8.001241656917934,202110,4948.075346163277572,749883.612728076404892
-1,21,2274,קיסריה,מגורים,1803,4762198,מגורים,0,1,0,0,1,0,1,0,0,1,2,0,0,0,2,2,4.409728197645314,202110,11483.353520917560672,4762198.271361369639635
-1,3,1288,מעלה אדומים,מגורים,1162,236060,מגורים,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,12.708613961739916,202110,2670.278414443678685,236060.361030061118072
-1,4,511,ראשון לציון,שטח פתוח,0,4661207,פנאי/טבע/ספורט,8300,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.858146739448706,202110,9082.330817656806175,4661207.479002593085170
-1,16,1930,נצרת עילית,מגורים,4790,11697036,מגורים,1061,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1.367867879308895,202110,21802.755698913020751,11697036.126094197854400
-1,36,113,תל אביב -יפו,מגורים,3725,318670,מגורים,5000,1,0,0,1,0,0,0,1,1,4,0,0,0,4,4,112.969405142211400,202110,2246.865887166020457,318670.351097993669100
-1,8,1548,בית צפפה,מגורים,0,518444,מגורים,0,1,0,0,2,0,0,2,0,2,2,0,0,0,1,2,15.430795539224313,202110,4040.783672813720841,518443.782089160580654
-1,10,2509,אשקלון,בית חולים,0,263881,מוסדי/ציבורי,7100,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,37.895808341694654,202110,2058.922317317858415,263881.427461135725025
-1,0,755,אשדוד,תעשיה,0,5581884,תעשיה/מסחר/מתקנים,70,4,,,,,,,,,,,,,,,0.000000000000000,202110,10742.189110903054825,5581883.777897225692868
-1,3,2127,צפת,שטח פתוח,479,5050990,פנאי/טבע/ספורט,8000,3,0,0,3,0,0,3,0,3,3,0,0,0,1,3,0.593942924248020,202110,11018.431885652449637,5050990.385647318325937
-1,0,1397,בית שמש,שטח פתוח,0,613590,פנאי/טבע/ספורט,2610,3,,,,,,,,,,,,,,,0.000000000000000,202110,4117.312064432220723,613590.194338726578280
-1,16,348,חולון,תעשיה,0,434922,תעשיה/מסחר/מתקנים,6600,4,0,0,1,0,0,1,0,1,2,0,1,0,1,2,36.788209380680485,202110,2877.541140308598187,434921.956500619475264
-1,15,2039,מעלות-תרשיחא,תעשיה,0,835884,תעשיה/מסחר/מתקנים,1063,4,0,0,6,0,4,2,0,6,2,0,0,0,2,2,17.945079256584979,202110,4163.400733883501744,835883.742028931039385
-1,1,990,יבנה,שטח פתוח,0,1939283,פנאי/טבע/ספורט,2660,3,0,0,2,0,0,2,0,2,2,0,0,0,2,2,0.515654478215522,202110,6544.089718206570979,1939283.070827986113727
-1,0,1641,דאחיית א-זייתון,לא ידוע,0,4418633,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,9174.705475865252083,4418632.634809934534132
-1,19,592,רחובות,מגורים,5119,656473,מגורים,8400,1,0,0,1,0,0,1,0,1,2,0,0,0,1,2,28.942554166444726,202110,3990.102695490072620,656472.814760354696773
-1,0,1234,ירושלים,שטח פתוח,0,1248774,פנאי/טבע/ספורט,3000,3,,,,,,,,,,,,,,,0.000000000000000,202110,6694.122605216082775,1248773.487757545197383
-1,7,2606,נאות סמדר שיטים נווה חריף,מגורים,340,323945912,מגורים,0,1,0,1,1,0,0,2,0,2,2,2,0,0,0,2,0.021608545568783,202110,83295.088003940545605,323945911.941094875335693
-1,5,185,רמת השרון,מגורים,1894,662905,מגורים,2650,1,0,1,0,0,0,1,0,1,2,0,0,1,1,2,7.542563775704981,202110,4002.453634543943281,662904.570473143248819
-1,2,1876,יקנעם עילית,מגורים,6334,1423403,מגורים,240,1,0,1,1,0,0,0,2,2,2,0,0,0,2,2,1.405083241712518,202110,5767.560293875832940,1423403.212440564529970
-1,21,827,אלישיב,מגורים,734,2735811,מגורים,0,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,7.675969262928700,202110,7892.502482524540937,2735810.850809429772198
-1,49,2199,דברת ניין אחוזת ברק,מגורים,4540,20600884,מגורים,0,1,0,0,3,0,1,2,0,3,2,0,0,0,2,2,2.378538733940555,202110,27244.719687215852900,20600883.769851870834827
-1,0,1469,מודיעין עילית,מיועד למגורים,0,1361028,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,5468.687288280433677,1361027.909975819056854
-1,5,420,פתח תקווה,מגורים,9490,383533,מגורים,7900,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,13.036702547505291,202110,2608.116679914367978,383532.567516990879085
-1,3,1087,ירושלים,מגורים,23392,480034,מגורים,3000,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,6.249557909881410,202110,2998.253898343354649,480033.954922889417503
-1,14,38,תל אביב -יפו,מגורים,1987,387589,מגורים,5000,1,0,0,1,0,0,1,0,1,2,1,0,0,1,2,36.120750308833145,202110,2667.741636729995207,387588.847969649475999
-1,16,1713,חיפה,מגורים,2108,281184,מגורים,4000,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,56.902301924235118,202110,2227.100008758826789,281183.703627734619658
-1,56,664,נתניה,מגורים,11724,543473,מגורים,7400,1,0,1,1,0,0,1,1,2,2,1,0,0,0,2,103.040949834476407,202110,3415.936606787847268,543473.251071128994226
-1,10,2292,חיפה,בית חולים,1077,384555,מוסדי/ציבורי,4000,2,0,0,3,0,1,1,1,3,2,0,0,0,1,2,26.004066994541947,202110,2526.798755032277768,384555.231383572507184
-1,2,1306,צור הדסה,מגורים,2575,684663,מגורים,0,1,0,0,3,0,0,2,1,3,3,0,0,0,3,3,2.921144219824647,202110,3563.983078952191590,684663.217388170538470
-1,37,257,גבעתיים,מגורים,8031,387394,מגורים,6300,1,0,0,3,0,0,3,0,3,2,0,0,0,1,2,95.509957760655936,202110,2573.568429104513598,387394.161483355448581
-1,25,1948,משהד,מגורים,8219,7551206,מגורים,520,1,0,0,4,0,1,3,0,4,3,0,0,0,3,3,3.310729318743252,202110,27500.978882966985111,7551206.273030487820506
-1,0,899,כפר קאסם,תעשיה,0,633525,תעשיה/מסחר/מתקנים,634,4,,,,,,,,,,,,,,,0.000000000000000,202110,3592.808463536551699,633524.749201324419118
-1,0,1566,ג'נין,לא ידוע,0,37802417,עתידי/לא ידוע,0,5,,,,,,,,,,,,,,,0.000000000000000,202110,25954.091041958112328,37802416.874921172857285
-1,1,2527,קריית מלאכי,תעשיה,0,570030,תעשיה/מסחר/מתקנים,1034,4,0,0,3,0,0,3,0,3,2,0,0,0,2,2,1.754294829170007,202110,4245.473354836130056,570029.611540906364098
-1,39,517,ראשון לציון,מגורים+ מכללה אקדמאית,5909,1708325,מגורים,8300,1,0,0,2,2,0,2,0,2,1,0,0,0,1,1,22.829384602806734,202110,5540.147392385994863,1708324.629793358035386
